22841-22834-MA0000517,adult_old,MPATH458, skin 133A
Probe Array Lot: 2006849
Operator Name: ec
Sample Type: 
Sample Description: 
Project: 
Comments: 
Reagents: 
Reagent Lot: 
Algorithm: Statistical
Corner+ Avg:169, Count:32
Corner- Avg:9762, Count:32
BF= Alpha1=0.05 Alpha2=0.065 Tau=0.015 Gamma1H=0.0045 Gamma1L=0.0045 Gamma2H=0.006 Gamma2L=0.006 Perturbation=1.1 TGT=2500 NF=1.000000 SF=15.616271 SFGene=All 
Background=Avg:80.00,Stdev:2.49,Max:87.7,Min:75.2 Noise=Avg:4.99,Stdev:0.45,Max:6.6,Min:4.1 RawQ=3.25 

Probe Set Name	Stat Pairs	Stat Pairs Used	Signal	Detection	Detection p-value	Stat Common Pairs	Signal Log Ratio	Signal Log Ratio Low	Signal Log Ratio High	Change	Change p-value	Positive	Negative	Pairs	Pairs Used	Pairs InAvg	Pos Fraction	Log Avg	Pos/Neg	Avg Diff	Abs Call	Inc	Dec	Inc Ratio	Dec Ratio	Pos Change	Neg Change	Inc/Dec	DPos-DNeg Ratio	Log Avg Ratio Change	Diff Call	Avg Diff Change	B=A	Fold Change	Sort Score	
213922_at	11	11	615.1	P	0.046143																															
213923_at	11	11	3483.4	P	0.000244																															
213924_at	11	11	728.7	A	0.500000																															
213925_at	11	11	2637.0	A	0.194580																															
213926_s_at	11	11	345.0	A	0.067627																															
213927_at	11	11	867.0	P	0.014160																															
213928_s_at	11	11	35.6	A	0.696289																															
213929_at	11	11	1294.5	P	0.000732																															
213930_at	11	11	828.6	P	0.000732																															
213931_at	11	11	871.5	A	0.334473																															
213932_x_at	11	11	66557.3	P	0.004150																															
213933_at	11	11	1905.5	P	0.001953																															
213934_s_at	11	11	1133.0	A	0.067627																															
213935_at	11	11	1093.6	P	0.005859																															
213936_x_at	11	11	1084.8	P	0.014160																															
213937_s_at	11	11	1569.9	P	0.046143																															
213938_at	11	11	293.9	A	0.303711																															
213939_s_at	11	11	2754.8	P	0.005859																															
213940_s_at	11	11	1357.5	P	0.000244																															
213941_x_at	11	11	86785.1	P	0.000244																															
213942_at	11	11	585.7	A	0.366211																															
213943_at	11	11	822.6	P	0.002930																															
213944_x_at	11	11	5238.4	P	0.001953																															
213945_s_at	11	11	769.9	A	0.067627																															
213946_s_at	11	11	131.0	A	0.466064																															
213947_s_at	11	11	2112.7	P	0.046143																															
213948_x_at	11	11	350.7	M	0.056152																															
213949_s_at	11	11	38.7	A	0.696289																															
213950_s_at	11	11	66.2	A	0.334473																															
213951_s_at	11	11	488.7	P	0.046143																															
213952_s_at	11	11	488.5	A	0.194580																															
213953_at	11	11	323.9	A	0.194580																															
213954_at	11	11	211.1	A	0.567627																															
213955_at	11	11	465.3	A	0.533936																															
213956_at	11	11	1220.2	P	0.000244																															
213957_s_at	11	11	1034.2	A	0.067627																															
213958_at	11	11	906.8	A	0.274170																															
213959_s_at	11	11	658.3	P	0.000244																															
213960_at	11	11	787.6	P	0.010742																															
213961_s_at	11	11	110.8	A	0.919434																															
213962_s_at	11	11	131.5	A	0.725830																															
213963_s_at	11	11	220.5	A	0.466064																															
213964_x_at	11	11	141.9	A	0.334473																															
213965_s_at	11	11	64.7	A	0.633789																															
213966_at	11	11	120.7	A	0.194580																															
213967_at	11	11	399.9	A	0.466064																															
213968_at	11	11	437.1	P	0.030273																															
213969_x_at	11	11	112439.0	P	0.000244																															
213970_at	11	11	1232.6	A	0.111572																															
213971_s_at	11	11	3109.0	P	0.001221																															
213972_at	11	11	87.4	A	0.696289																															
213973_at	11	11	1750.5	A	0.219482																															
213974_at	11	11	1002.8	P	0.000732																															
213975_s_at	11	11	2821.5	P	0.000732																															
213976_at	11	11	428.3	M	0.056152																															
213977_s_at	11	11	3653.1	P	0.023926																															
213978_at	11	11	40.8	A	0.962402																															
213979_s_at	11	11	1743.9	P	0.018555																															
213980_s_at	11	11	5234.6	P	0.000244																															
213981_at	11	11	469.0	A	0.567627																															
213982_s_at	11	11	199.6	A	0.149658																															
213983_s_at	11	11	666.3	A	0.432373																															
213984_at	11	11	355.7	P	0.014160																															
213985_s_at	11	11	97.3	A	0.696289																															
213986_s_at	11	11	1202.1	P	0.023926																															
213987_s_at	11	11	30.2	A	0.985840																															
213988_s_at	11	11	6066.9	P	0.004150																															
213989_x_at	11	11	2168.6	A	0.171387																															
213990_s_at	11	11	335.9	A	0.188477																															
213991_s_at	11	11	259.4	A	0.633789																															
213992_at	11	11	3107.8	P	0.005859																															
213993_at	11	11	1135.3	P	0.046143																															
213994_s_at	11	11	1098.6	P	0.005859																															
213995_at	11	11	1481.3	P	0.001221																															
213996_at	11	11	762.3	A	0.095215																															
213997_at	11	11	317.6	A	0.633789																															
213998_s_at	11	11	2135.5	P	0.004150																															
213999_at	11	11	86.0	A	0.753906																															
214000_s_at	11	11	500.7	A	0.398926																															
214001_x_at	11	11	1178.1	P	0.030273																															
214002_at	11	11	2220.3	P	0.001953																															
214003_x_at	11	11	89089.2	P	0.000244																															
214004_s_at	11	11	3573.3	P	0.000732																															
214005_at	11	11	952.8	P	0.037598																															
214006_s_at	11	11	1100.8	P	0.008057																															
214007_s_at	11	11	2231.3	P	0.000244																															
214008_at	11	11	75.2	A	0.633789																															
214009_at	11	11	579.7	M	0.056152																															
214010_s_at	11	11	201.9	A	0.828613																															
214011_s_at	11	11	3662.8	P	0.001953																															
214012_at	11	11	1491.3	P	0.000732																															
214013_s_at	11	11	242.1	A	0.274170																															
214014_at	11	11	87.8	A	0.870361																															
214015_at	11	11	321.7	A	0.334473																															
214016_s_at	11	11	6374.3	P	0.000244																															
214017_s_at	11	11	781.9	P	0.008057																															
214018_at	11	11	16.2	A	0.870361																															
214019_at	11	11	633.6	A	0.246094																															
214020_x_at	11	11	6489.2	P	0.023926																															
214021_x_at	11	11	372.9	P	0.014160																															
214022_s_at	11	11	7674.5	P	0.000244																															
214023_x_at	11	11	649.8	A	0.095215																															
214024_s_at	11	11	103.5	A	0.805420																															
214025_at	11	11	177.8	A	0.533936																															
214026_s_at	11	11	56.2	A	0.943848																															
214027_x_at	11	11	161.2	A	0.633789																															
214028_x_at	11	11	941.4	P	0.037598																															
214029_at	11	11	81.6	A	0.850342																															
214030_at	11	11	3531.2	P	0.005859																															
214031_s_at	11	11	37.0	A	0.665527																															
214032_at	11	11	96.4	A	0.567627																															
214033_at	11	11	616.3	A	0.080566																															
214034_at	11	11	463.5	P	0.002930																															
214035_x_at	11	11	20479.3	P	0.000244																															
214036_at	11	11	2415.9	P	0.046143																															
